FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012F001,PCT012F002,PCT012F003,PCT012F004,PCT012F005,PCT012F006,PCT012F007,PCT012F008,PCT012F009,PCT012F010,PCT012F011,PCT012F012,PCT012F013,PCT012F014,PCT012F015,PCT012F016,PCT012F017,PCT012F018,PCT012F019,PCT012F020,PCT012F021,PCT012F022,PCT012F023,PCT012F024,PCT012F025,PCT012F026,PCT012F027,PCT012F028,PCT012F029,PCT012F030,PCT012F031,PCT012F032,PCT012F033,PCT012F034,PCT012F035,PCT012F036,PCT012F037,PCT012F038,PCT012F039,PCT012F040,PCT012F041,PCT012F042,PCT012F043,PCT012F044,PCT012F045,PCT012F046,PCT012F047,PCT012F048,PCT012F049,PCT012F050,PCT012F051,PCT012F052,PCT012F053,PCT012F054,PCT012F055,PCT012F056,PCT012F057,PCT012F058,PCT012F059,PCT012F060,PCT012F061,PCT012F062,PCT012F063,PCT012F064,PCT012F065,PCT012F066,PCT012F067,PCT012F068,PCT012F069,PCT012F070,PCT012F071,PCT012F072,PCT012F073,PCT012F074,PCT012F075,PCT012F076,PCT012F077,PCT012F078,PCT012F079,PCT012F080,PCT012F081,PCT012F082,PCT012F083,PCT012F084,PCT012F085,PCT012F086,PCT012F087,PCT012F088,PCT012F089,PCT012F090,PCT012F091,PCT012F092,PCT012F093,PCT012F094,PCT012F095,PCT012F096,PCT012F097,PCT012F098,PCT012F099,PCT012F100,PCT012F101,PCT012F102,PCT012F103,PCT012F104,PCT012F105,PCT012F106,PCT012F107,PCT012F108,PCT012F109,PCT012F110,PCT012F111,PCT012F112,PCT012F113,PCT012F114,PCT012F115,PCT012F116,PCT012F117,PCT012F118,PCT012F119,PCT012F120,PCT012F121,PCT012F122,PCT012F123,PCT012F124,PCT012F125,PCT012F126,PCT012F127,PCT012F128,PCT012F129,PCT012F130,PCT012F131,PCT012F132,PCT012F133,PCT012F134,PCT012F135,PCT012F136,PCT012F137,PCT012F138,PCT012F139,PCT012F140,PCT012F141,PCT012F142,PCT012F143,PCT012F144,PCT012F145,PCT012F146,PCT012F147,PCT012F148,PCT012F149,PCT012F150,PCT012F151,PCT012F152,PCT012F153,PCT012F154,PCT012F155,PCT012F156,PCT012F157,PCT012F158,PCT012F159,PCT012F160,PCT012F161,PCT012F162,PCT012F163,PCT012F164,PCT012F165,PCT012F166,PCT012F167,PCT012F168,PCT012F169,PCT012F170,PCT012F171,PCT012F172,PCT012F173,PCT012F174,PCT012F175,PCT012F176,PCT012F177,PCT012F178,PCT012F179,PCT012F180,PCT012F181,PCT012F182,PCT012F183,PCT012F184,PCT012F185,PCT012F186,PCT012F187,PCT012F188,PCT012F189,PCT012F190,PCT012F191,PCT012F192,PCT012F193,PCT012F194,PCT012F195,PCT012F196,PCT012F197,PCT012F198,PCT012F199,PCT012F200,PCT012F201,PCT012F202,PCT012F203,PCT012F204,PCT012F205,PCT012F206,PCT012F207,PCT012F208,PCT012F209
uSF1,TX,000,36,624609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,624615,114,57,1,3,3,3,0,0,0,2,1,1,2,0,0,2,1,0,0,1,2,1,1,2,5,1,2,0,1,3,2,1,3,0,1,0,0,1,0,3,0,2,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,4,1,0,2,0,1,1,2,1,3,1,4,0,0,1,0,1,3,1,1,1,6,3,1,0,1,1,2,1,1,0,0,0,0,1,2,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,624620,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,624626,132,64,2,2,1,0,0,1,1,0,3,1,2,5,1,1,2,0,0,1,0,0,0,0,2,1,3,1,3,0,1,2,3,1,3,3,1,2,1,2,2,2,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,1,1,3,2,0,2,4,1,2,0,2,0,0,2,0,3,0,0,2,1,1,1,2,0,1,3,3,1,0,3,2,1,0,1,0,2,1,4,0,0,1,4,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730779,3600,1966,41,51,61,45,46,41,50,37,39,40,38,35,38,39,37,41,29,29,32,41,34,49,40,49,54,55,43,49,57,44,53,51,45,43,33,25,32,25,25,28,27,29,20,25,20,26,16,19,15,12,10,18,8,1,10,10,4,9,0,4,2,4,4,4,1,1,3,0,4,4,0,1,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,39,39,34,38,33,38,37,43,36,39,42,28,37,29,38,24,32,24,27,29,32,38,36,54,33,32,46,37,34,41,33,31,33,27,26,42,28,15,24,17,18,26,27,16,14,18,16,13,18,10,8,10,5,7,5,4,7,10,4,4,2,5,1,3,5,5,0,2,4,3,3,2,2,1,2,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730781,411,218,5,7,8,5,7,4,3,5,5,1,1,2,3,6,1,3,2,4,2,5,6,5,5,10,9,6,7,9,10,3,8,5,5,4,3,1,4,2,4,1,4,2,1,3,0,6,2,1,1,1,2,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,5,6,8,5,3,3,2,7,3,3,3,1,2,1,7,5,3,2,1,2,2,4,5,10,3,7,11,6,4,9,3,5,0,2,2,7,2,1,1,3,3,3,2,1,1,5,4,2,1,1,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730782,362,215,3,4,5,5,2,8,7,3,5,2,4,4,2,4,10,4,4,2,4,4,4,11,3,6,9,10,5,5,4,6,4,6,6,6,4,2,3,0,3,3,5,3,5,4,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,5,3,1,4,7,2,4,2,3,4,0,2,4,3,2,2,3,4,3,4,2,6,3,3,3,2,5,5,4,5,3,3,2,0,3,3,3,3,1,3,3,2,1,3,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730783,452,256,6,3,10,8,3,3,11,5,4,6,6,9,3,4,7,7,6,4,5,10,3,7,2,4,3,5,4,8,11,7,13,7,4,4,4,4,2,3,0,1,2,7,0,2,4,4,1,1,2,2,1,0,0,0,1,3,1,2,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2,1,3,6,5,5,5,3,6,7,7,4,7,4,4,4,2,1,3,1,6,4,3,7,0,4,3,4,5,10,5,5,7,1,1,6,1,2,3,1,3,4,3,2,1,2,3,2,0,0,0,0,2,1,3,0,0,1,0,0,1,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730784,376,177,5,1,8,4,3,5,4,2,4,6,2,3,3,5,2,1,2,1,4,0,3,6,4,4,5,5,3,2,9,4,5,3,3,6,6,1,3,4,4,4,1,3,3,3,0,3,1,3,1,3,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,6,4,1,7,3,4,9,5,4,7,6,4,3,5,7,2,3,3,2,3,3,5,4,5,7,0,9,2,4,3,2,6,5,9,7,3,4,2,2,1,0,3,2,4,1,1,3,1,3,2,1,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730785,569,283,4,2,12,3,13,6,6,9,7,9,8,4,11,6,4,7,6,6,3,8,1,6,4,4,4,6,3,7,2,6,5,9,8,6,9,1,4,2,2,4,5,3,5,2,5,2,4,2,0,1,0,8,1,1,3,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,3,11,8,3,4,11,4,10,5,8,9,2,11,5,6,5,8,5,6,6,7,10,3,4,6,6,3,2,5,4,9,4,4,6,7,8,8,2,1,2,3,2,7,2,3,2,1,2,5,2,2,1,1,2,0,2,2,2,1,2,0,0,0,1,2,1,0,0,1,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730786,460,261,4,8,5,5,10,8,9,3,3,6,6,5,5,6,3,9,4,2,4,5,8,5,5,2,5,7,7,7,7,7,3,11,6,5,2,4,3,3,3,5,4,1,5,3,2,4,3,2,5,2,1,2,1,0,1,1,1,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,6,0,4,7,3,9,4,4,5,7,6,5,3,3,7,0,3,3,4,3,2,1,2,5,3,4,6,9,3,6,3,3,6,7,3,7,0,1,3,1,4,3,2,0,3,1,2,4,2,2,0,3,1,0,0,1,0,2,1,0,0,1,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730787,681,406,9,21,9,11,7,6,9,8,7,8,7,3,10,5,7,10,5,8,8,8,8,6,9,16,13,13,8,7,11,8,8,9,9,8,4,8,9,6,6,5,5,8,1,6,6,3,4,4,4,2,3,2,3,0,3,1,1,3,0,3,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,6,8,6,3,4,4,5,6,7,0,8,7,3,8,3,5,7,5,5,7,8,6,9,14,9,8,5,5,6,3,3,3,7,2,2,5,5,3,9,5,2,6,5,3,3,5,2,1,6,1,1,2,0,1,2,0,2,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730788,22,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730789,17,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730791,114,57,1,3,3,3,0,0,0,2,1,1,2,0,0,2,1,0,0,1,2,1,1,2,5,1,2,0,1,3,2,1,3,0,1,0,0,1,0,3,0,2,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,4,1,0,2,0,1,1,2,1,3,1,4,0,0,1,0,1,3,1,1,1,6,3,1,0,1,1,2,1,1,0,0,0,0,1,2,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730792,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730793,132,64,2,2,1,0,0,1,1,0,3,1,2,5,1,1,2,0,0,1,0,0,0,0,2,1,3,1,3,0,1,2,3,1,3,3,1,2,1,2,2,2,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,1,1,3,2,0,2,4,1,2,0,2,0,0,2,0,3,0,0,2,1,1,1,2,0,1,3,3,1,0,3,2,1,0,1,0,2,1,4,0,0,1,4,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619450,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,624667,31,20,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,624668,31,20,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730859,32,21,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730860,31,20,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730861,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
